seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_254932	3982	No terminal repeats	NA	8	15	0.9809	NA	0	11.4784	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_26213	6397	No terminal repeats	NA	13	11	0.9809	NA	2	16.4259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1149919	9720	No terminal repeats	NA	11	11	0.9809	NA	0	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1246135	7624	No terminal repeats	NA	13	11	0.9809	NA	0	18.2526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_413516	4105	No terminal repeats	NA	5	11	0.9809	NA	0	6.4319	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1761519	8163	No terminal repeats	NA	8	11	0.9809	NA	2	13.1867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
k141_280820	6010	No terminal repeats	NA	9	11	0.9808	NA	2	6.5257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_132258	4603	No terminal repeats	NA	5	11	0.9808	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae
k141_1913057	4236	No terminal repeats	NA	7	11	0.9808	NA	1	12.0269	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1212399	4963	No terminal repeats	NA	18	11	0.9808	NA	3	15.0505	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_4290	7158	No terminal repeats	NA	11	11	0.9808	NA	2	11.2228	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_135529	4430	No terminal repeats	NA	9	11	0.9808	NA	2	13.0352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1536726	3780	No terminal repeats	NA	5	11	0.9808	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_450656	4721	No terminal repeats	NA	9	11	0.9808	NA	1	9.7001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_239404	7184	No terminal repeats	NA	6	11	0.9808	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_9753	4206	No terminal repeats	NA	6	11	0.9808	NA	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_273048	5162	No terminal repeats	NA	16	11	0.9808	NA	0	15.4417	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_834118	4335	No terminal repeats	NA	9	11	0.9808	NA	2	11.9950	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1661192	3880	No terminal repeats	NA	10	11	0.9808	NA	0	10.2519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_850757	4402	No terminal repeats	NA	6	11	0.9808	NA	2	6.6195	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1090210	3717	No terminal repeats	NA	6	11	0.9807	NA	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_428802	4216	No terminal repeats	NA	9	11	0.9807	NA	1	6.8680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1478309	6223	No terminal repeats	NA	17	11	0.9807	NA	0	9.6736	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1086848	5261	No terminal repeats	NA	9	11	0.9807	NA	2	14.6549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1164581	6189	No terminal repeats	NA	8	11	0.9807	NA	1	11.4372	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1722856	4894	No terminal repeats	NA	7	11	0.9807	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_92633	6147	No terminal repeats	NA	7	11	0.9807	NA	0	8.4092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1468675	5317	No terminal repeats	NA	9	11	0.9807	NA	2	10.9901	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_256665	3864	No terminal repeats	NA	5	11	0.9807	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_213543	4790	No terminal repeats	NA	5	11	0.9807	NA	1	5.7370	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_704664	7938	No terminal repeats	NA	9	11	0.9807	NA	1	12.2601	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1611932	4140	No terminal repeats	NA	7	11	0.9807	NA	1	11.5932	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1895701	4980	No terminal repeats	NA	10	11	0.9807	NA	1	14.9632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1177270	3587	No terminal repeats	NA	5	11	0.9807	NA	0	8.5755	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1783125	7062	No terminal repeats	NA	9	11	0.9807	NA	1	9.9956	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_689792	4388	No terminal repeats	NA	11	11	0.9807	NA	1	14.3792	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_202417	6177	No terminal repeats	NA	5	11	0.9807	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_309399	5619	No terminal repeats	NA	15	11	0.9807	NA	0	16.3731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_449525	9823	No terminal repeats	NA	9	11	0.9807	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_114259	3716	No terminal repeats	NA	6	11	0.9806	NA	0	10.0463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1328277	3874	No terminal repeats	NA	5	11	0.9806	NA	0	8.5914	Unclassified
k141_488854	3740	No terminal repeats	NA	5	11	0.9806	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1313721	9422	No terminal repeats	NA	15	11	0.9806	NA	3	22.9495	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_124816	3512	No terminal repeats	NA	5	11	0.9806	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_48814	3718	No terminal repeats	NA	6	11	0.9806	NA	3	6.5167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1694434	3726	No terminal repeats	NA	8	11	0.9806	NA	2	11.8247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_232592	8475	No terminal repeats	NA	12	11	0.9806	NA	1	12.4427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1264077	6173	No terminal repeats	NA	8	11	0.9806	NA	0	8.4897	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1277090	5332	No terminal repeats	NA	6	11	0.9806	NA	2	8.5531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_1984287	4160	No terminal repeats	NA	7	11	0.9806	NA	2	9.7210	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1175644	3846	No terminal repeats	NA	7	11	0.9806	NA	0	10.3071	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_332056	5883	No terminal repeats	NA	8	11	0.9806	NA	4	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_634210	4478	No terminal repeats	NA	9	11	0.9806	NA	0	6.8722	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1192389	7024	No terminal repeats	NA	16	11	0.9806	NA	2	19.1368	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_23573	8485	No terminal repeats	NA	16	11	0.9806	NA	2	17.7403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_822036	5087	No terminal repeats	NA	6	11	0.9806	NA	1	9.7196	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_585476	3573	No terminal repeats	NA	7	11	0.9805	NA	2	7.9009	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1680488	4132	No terminal repeats	NA	8	11	0.9805	NA	0	9.5623	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1813178	4520	No terminal repeats	NA	7	11	0.9805	NA	0	6.6027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1261064	4718	No terminal repeats	NA	7	11	0.9805	NA	1	10.2986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_560939	4480	No terminal repeats	NA	5	11	0.9805	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_110885	3507	No terminal repeats	NA	10	11	0.9805	NA	0	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1650933	4956	No terminal repeats	NA	8	11	0.9805	NA	0	8.3512	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_373640	7023	No terminal repeats	NA	13	11	0.9805	NA	1	12.9912	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_300045	6732	No terminal repeats	NA	8	11	0.9805	NA	2	11.8969	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_720928	6630	No terminal repeats	NA	14	11	0.9805	NA	1	21.7661	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_617628	3730	No terminal repeats	NA	6	11	0.9805	NA	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1452117	3986	No terminal repeats	NA	5	11	0.9805	NA	1	8.4412	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_129831	3522	No terminal repeats	NA	6	11	0.9805	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_236939	4299	No terminal repeats	NA	7	11	0.9805	NA	3	7.9048	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_17256	3662	No terminal repeats	NA	5	11	0.9804	NA	2	6.6797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_227715	4119	No terminal repeats	NA	5	11	0.9804	NA	3	5.8373	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1218993	3591	No terminal repeats	NA	5	11	0.9804	NA	0	6.8518	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
k141_755082	3761	No terminal repeats	NA	5	11	0.9804	NA	0	6.2571	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_792176	40293	No terminal repeats	NA	58	11	0.9804	NA	2	58.0560	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_783436	7057	No terminal repeats	NA	10	11	0.9804	NA	6	11.6561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_584899	4998	No terminal repeats	NA	7	11	0.9804	NA	1	10.2246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_945015	5781	No terminal repeats	NA	5	11	0.9804	NA	1	7.5822	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_260567	3523	No terminal repeats	NA	5	11	0.9804	NA	4	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_678356	3560	No terminal repeats	NA	9	11	0.9804	NA	0	6.6576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_925895	5257	No terminal repeats	NA	13	11	0.9804	NA	0	7.6701	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1787191	8400	No terminal repeats	NA	18	11	0.9804	NA	2	14.1266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1515995	5347	No terminal repeats	NA	19	11	0.9803	NA	0	10.4616	Viruses;Adnaviria;Zilligvirae;Taleaviricota;Tokiviricetes;Primavirales;Tristromaviridae
k141_1563654	3531	No terminal repeats	NA	6	11	0.9803	NA	1	8.5631	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_76364	4253	No terminal repeats	NA	12	11	0.9803	NA	1	7.2141	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_800401	4319	No terminal repeats	NA	7	11	0.9803	NA	2	5.8241	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_524701	7024	No terminal repeats	NA	17	11	0.9803	NA	2	15.0253	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_936266	9417	No terminal repeats	NA	12	11	0.9803	NA	2	19.2167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1278436	5106	No terminal repeats	NA	7	11	0.9803	NA	1	9.6732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_936190	5138	No terminal repeats	NA	6	11	0.9803	NA	1	9.8075	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_357789	3650	No terminal repeats	NA	8	11	0.9803	NA	0	11.9267	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1262157	5463	No terminal repeats	NA	7	11	0.9803	NA	0	11.9341	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1672025	3953	No terminal repeats	NA	5	11	0.9803	NA	0	6.6698	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_907821	5964	No terminal repeats	NA	6	11	0.9802	NA	1	10.0887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_103025	6781	No terminal repeats	NA	5	11	0.9802	NA	0	7.6574	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_346582	8335	No terminal repeats	NA	11	11	0.9802	NA	1	17.1242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_683109	4366	No terminal repeats	NA	7	11	0.9802	NA	1	6.4908	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1678807	5615	No terminal repeats	NA	10	11	0.9802	NA	2	15.9341	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_426133	9637	No terminal repeats	NA	14	11	0.9802	NA	1	7.6785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_151156	5082	No terminal repeats	NA	11	11	0.9802	NA	1	6.0939	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1332038	5237	No terminal repeats	NA	7	11	0.9802	NA	2	10.2799	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1277393	3707	No terminal repeats	NA	12	11	0.9802	NA	0	10.0632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1804602	7520	No terminal repeats	NA	16	11	0.9802	NA	0	9.2915	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1143083	3845	No terminal repeats	NA	8	11	0.9802	NA	2	13.1488	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_484980	32106	No terminal repeats	NA	40	11	0.9802	NA	3	25.0839	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1702242	5763	No terminal repeats	NA	8	11	0.9801	NA	0	6.5586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_230610	7789	No terminal repeats	NA	9	11	0.9801	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1502030	4217	No terminal repeats	NA	9	11	0.9801	NA	3	13.7445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1343276	4774	No terminal repeats	NA	5	11	0.9801	NA	2	8.4274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_525157	5933	No terminal repeats	NA	5	11	0.9801	NA	0	5.8256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_779385	8445	No terminal repeats	NA	9	11	0.9801	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_757226	2913	No terminal repeats	NA	5	11	0.9801	NA	1	8.1644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_708570	3821	No terminal repeats	NA	10	11	0.9801	NA	2	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1210885	6188	No terminal repeats	NA	5	11	0.9800	NA	1	7.6268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
k141_727058	7611	No terminal repeats	NA	7	11	0.9800	NA	3	9.4389	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_141843	4335	No terminal repeats	NA	6	11	0.9800	NA	1	10.1103	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_227852	4535	No terminal repeats	NA	5	11	0.9800	NA	4	7.4703	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_331619	5981	No terminal repeats	NA	7	11	0.9800	NA	0	11.1110	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1710431	3875	No terminal repeats	NA	5	11	0.9800	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_642829	3978	No terminal repeats	NA	6	11	0.9800	NA	0	6.7424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_962604	4584	No terminal repeats	NA	6	11	0.9800	NA	3	6.4334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_108622	4673	No terminal repeats	NA	7	11	0.9800	NA	1	8.0879	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_118601	3964	No terminal repeats	NA	10	11	0.9800	NA	0	9.0580	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_686031	3971	No terminal repeats	NA	9	11	0.9800	NA	1	13.6424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_397589	3810	No terminal repeats	NA	5	11	0.9800	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1175428	3591	No terminal repeats	NA	6	11	0.9800	NA	1	8.9512	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_637350	9072	No terminal repeats	NA	8	11	0.9800	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_617451	4904	No terminal repeats	NA	6	11	0.9800	NA	2	6.8568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1338899	4392	No terminal repeats	NA	12	11	0.9800	NA	0	10.0179	Viruses;Adnaviria;Zilligvirae;Taleaviricota;Tokiviricetes;Primavirales;Tristromaviridae
k141_430541	7956	No terminal repeats	NA	12	11	0.9800	NA	3	20.4090	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_121853	8880	No terminal repeats	NA	7	11	0.9800	NA	3	8.5100	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1697758	8852	No terminal repeats	NA	8	11	0.9800	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1600812	6963	No terminal repeats	NA	8	11	0.9800	NA	1	11.5161	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_345366	5565	No terminal repeats	NA	11	11	0.9799	NA	0	4.8374	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1435060	8144	No terminal repeats	NA	20	11	0.9799	NA	0	13.9098	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_297550	4146	No terminal repeats	NA	6	11	0.9799	NA	1	8.0037	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_647287	4460	No terminal repeats	NA	9	11	0.9799	NA	2	13.1149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_273078	7911	No terminal repeats	NA	8	11	0.9799	NA	1	7.7053	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_56213	5538	No terminal repeats	NA	5	11	0.9799	NA	1	7.2149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
k141_573622	6440	No terminal repeats	NA	6	11	0.9799	NA	1	5.9155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
k141_1755394	5730	No terminal repeats	NA	11	11	0.9799	NA	0	17.9865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_364238	6587	No terminal repeats	NA	8	11	0.9799	NA	1	8.3494	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_219260	2922	No terminal repeats	NA	7	11	0.9799	NA	2	11.7638	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_740877	4793	No terminal repeats	NA	5	11	0.9799	NA	0	7.5688	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_745560	4095	No terminal repeats	NA	7	11	0.9798	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_145547	4045	No terminal repeats	NA	5	11	0.9798	NA	2	6.5494	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1664000	3637	No terminal repeats	NA	9	11	0.9798	NA	0	12.7546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_458883	4219	No terminal repeats	NA	6	11	0.9798	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_46072	4135	No terminal repeats	NA	7	11	0.9798	NA	1	10.3056	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_27972	9825	No terminal repeats	NA	9	11	0.9798	NA	1	12.0251	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1814525	5674	No terminal repeats	NA	17	11	0.9798	NA	1	23.8932	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1952738	3860	No terminal repeats	NA	7	11	0.9798	NA	2	8.1957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_466645	4439	No terminal repeats	NA	9	11	0.9798	NA	2	13.3793	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1706124	5359	No terminal repeats	NA	13	11	0.9798	NA	0	13.7435	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_345414	3796	No terminal repeats	NA	7	11	0.9798	NA	2	12.0274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_477175	6256	No terminal repeats	NA	13	11	0.9798	NA	0	19.9740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_106804	4727	No terminal repeats	NA	9	11	0.9798	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1005376	4478	No terminal repeats	NA	13	11	0.9798	NA	0	17.9282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_142622	3679	No terminal repeats	NA	7	11	0.9797	NA	2	10.5754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_503781	2819	No terminal repeats	NA	8	11	0.9797	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae
k141_836693	5695	No terminal repeats	NA	14	11	0.9797	NA	2	17.8432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_332067	6769	No terminal repeats	NA	6	11	0.9797	NA	2	9.0094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_967268	6323	No terminal repeats	NA	6	11	0.9797	NA	1	6.3405	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_634337	4496	No terminal repeats	NA	5	11	0.9797	NA	3	6.6218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1231991	3945	No terminal repeats	NA	10	11	0.9797	NA	1	9.9623	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1604339	8548	No terminal repeats	NA	16	11	0.9797	NA	1	20.6387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1429041	3870	No terminal repeats	NA	7	11	0.9797	NA	3	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1077166	4942	No terminal repeats	NA	7	11	0.9797	NA	0	8.1754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1208354_2	3892	No terminal repeats	NA	5	11	0.9797	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_310618	8065	No terminal repeats	NA	9	11	0.9797	NA	5	8.4944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1632766	6268	No terminal repeats	NA	10	11	0.9797	NA	1	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_524189	5063	No terminal repeats	NA	6	11	0.9797	NA	0	6.8702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Chaseviridae
k141_1477341	5525	No terminal repeats	NA	13	11	0.9796	NA	1	8.4976	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_152881	4574	No terminal repeats	NA	6	11	0.9796	NA	2	7.7123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_1495811	5520	No terminal repeats	NA	6	11	0.9796	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_937622	5953	No terminal repeats	NA	10	11	0.9796	NA	2	16.5313	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
