seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_61902	5230	No terminal repeats	NA	11	11	0.8914	NA	0	1.3848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_30189	9588	No terminal repeats	NA	24	11	0.8886	NA	0	17.5387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_83860	4820	No terminal repeats	NA	7	11	0.8877	NA	2	2.5974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_157529	6808	DTR	NA	12	11	0.8872	NA	1	1.4709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_35545	5455	No terminal repeats	NA	5	11	0.8859	NA	1	4.0713	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_204340	3541	No terminal repeats	NA	7	11	0.8849	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vertoviridae
k141_128204	6243	No terminal repeats	NA	8	11	0.8849	NA	2	6.2920	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_236324	7101	DTR	NA	10	11	0.8844	NA	0	2.7830	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vertoviridae
k141_48356	4342	No terminal repeats	NA	5	11	0.8788	NA	1	3.4322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_207741	61467	No terminal repeats	NA	99	11	0.8748	NA	2	9.6367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_231180	9967	No terminal repeats	NA	12	11	0.8735	NA	1	2.7583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_8645	4788	No terminal repeats	NA	7	11	0.8726	NA	0	0.0000	Unclassified
k141_126024	3716	No terminal repeats	NA	9	11	0.8705	NA	0	1.2610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_25540	7884	No terminal repeats	NA	10	11	0.8644	NA	1	2.9025	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_189943	4058	No terminal repeats	NA	6	11	0.8609	NA	2	3.2958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_161847	5881	No terminal repeats	NA	9	11	0.8566	NA	0	4.1999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
k141_164049	8625	No terminal repeats	NA	13	11	0.8566	NA	0	3.7560	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_98018	6375	No terminal repeats	NA	5	11	0.8554	NA	0	1.6078	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_173993	8300	No terminal repeats	NA	11	11	0.8534	NA	4	6.8755	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_112239	8479	No terminal repeats	NA	11	11	0.8520	NA	4	7.6961	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_114094	6938	No terminal repeats	NA	11	11	0.8468	NA	2	1.8342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_84870	4628	No terminal repeats	NA	12	11	0.8446	NA	0	6.3907	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_204881	4197	No terminal repeats	NA	6	11	0.8426	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vertoviridae
k141_27786	3736	No terminal repeats	NA	6	11	0.8261	NA	0	2.3673	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_170001	4177	No terminal repeats	NA	8	11	0.8254	NA	1	1.2634	Unclassified
k141_43285	3631	No terminal repeats	NA	8	11	0.8237	NA	0	1.1806	Viruses;Varidnaviria;Helvetiavirae;Dividoviricota;Laserviricetes;Halopanivirales;Sphaerolipoviridae
k141_229036	5243	No terminal repeats	NA	11	11	0.8193	NA	0	3.1352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_123351	3376	No terminal repeats	NA	8	11	0.8190	NA	0	1.0549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_53687	5193	No terminal repeats	NA	8	11	0.8167	NA	0	0.0000	Unclassified
k141_229574	6157	No terminal repeats	NA	5	11	0.8162	NA	0	1.1533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_72854	7294	No terminal repeats	NA	6	11	0.8059	NA	1	3.0101	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_70759	3943	No terminal repeats	NA	9	11	0.8053	NA	0	10.8230	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_126841	4474	No terminal repeats	NA	6	11	0.7978	NA	1	3.0566	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_93488	7553	No terminal repeats	NA	10	11	0.7971	NA	0	0.0000	Unclassified
k141_197275	3515	No terminal repeats	NA	5	11	0.7896	NA	1	1.4709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_135223	4818	No terminal repeats	NA	6	11	0.7761	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_54575	3749	No terminal repeats	NA	5	11	0.7631	NA	0	1.7073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_99347	7470	No terminal repeats	NA	7	11	0.7624	NA	2	6.3527	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_234972	3801	No terminal repeats	NA	7	11	0.7580	NA	0	0.0000	Unclassified
k141_56940	3576	No terminal repeats	NA	5	11	0.7558	NA	1	1.3789	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_103620	5272	No terminal repeats	NA	8	11	0.7556	NA	0	1.6609	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_217220	7209	No terminal repeats	NA	10	11	0.7472	NA	0	5.0717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_93859	3941	No terminal repeats	NA	9	11	0.7414	NA	1	2.8875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_135564	4379	No terminal repeats	NA	6	11	0.7322	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_98433	4927	No terminal repeats	NA	12	11	0.7300	NA	0	3.1109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_164023	3532	No terminal repeats	NA	6	11	0.7246	NA	0	1.7073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_144707	4332	No terminal repeats	NA	8	11	0.7128	NA	0	1.1384	Unclassified
