seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
genomad_k141_2926209	4248	No terminal repeats	NA	6	11	0.9799	NA	4	7.6408	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3067149	7202	No terminal repeats	NA	9	11	0.9799	NA	0	12.2951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1386581	3948	No terminal repeats	NA	9	11	0.9799	NA	2	13.6103	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_248396	8776	No terminal repeats	NA	6	11	0.9799	NA	0	10.1414	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_551281	4010	No terminal repeats	NA	5	11	0.9799	NA	1	6.4032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2115983	6787	No terminal repeats	NA	8	11	0.9799	NA	2	7.3877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3110858	8665	No terminal repeats	NA	11	11	0.9799	NA	3	18.4262	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_898015	3853	No terminal repeats	NA	12	11	0.9799	NA	0	7.6417	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1499700	9205	No terminal repeats	NA	10	11	0.9799	NA	3	7.9052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3246654	7727	No terminal repeats	NA	13	11	0.9799	NA	1	19.8837	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_842431	3886	No terminal repeats	NA	10	11	0.9799	NA	2	16.6354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
genomad_k141_2916204	3673	No terminal repeats	NA	5	11	0.9799	NA	0	7.5375	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_661567	6727	No terminal repeats	NA	10	11	0.9799	NA	1	11.3370	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1711347	2543	No terminal repeats	NA	4	11	0.9799	NA	3	6.8715	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1910335	4320	No terminal repeats	NA	7	11	0.9799	NA	2	11.9963	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3334541	33112	DTR	NA	55	11	0.9799	NA	14	57.7092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2178962	11047	No terminal repeats	NA	23	11	0.9799	NA	2	25.6065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1881651	3981	No terminal repeats	NA	5	11	0.9799	NA	1	7.9548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2371849	6380	No terminal repeats	NA	8	11	0.9798	NA	1	10.0615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1920994	3875	No terminal repeats	NA	6	11	0.9798	NA	0	8.6801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2820529	59622	No terminal repeats	NA	80	11	0.9798	NA	4	45.1052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_145316	4708	No terminal repeats	NA	5	11	0.9798	NA	3	6.3102	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3065461	5253	No terminal repeats	NA	5	11	0.9798	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2345516	8200	No terminal repeats	NA	21	11	0.9798	NA	4	21.9659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3010299	4148	No terminal repeats	NA	11	11	0.9798	NA	0	6.2571	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1565770	4561	No terminal repeats	NA	10	11	0.9798	NA	0	8.4951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1816262	5708	No terminal repeats	NA	5	11	0.9798	NA	2	6.8528	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_570125	3585	No terminal repeats	NA	5	11	0.9798	NA	1	8.4531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1166484	4872	No terminal repeats	NA	7	11	0.9798	NA	0	11.6226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1373665	4814	No terminal repeats	NA	5	11	0.9798	NA	2	5.2966	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2682089	3645	No terminal repeats	NA	7	11	0.9798	NA	0	7.3866	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2870673	3950	No terminal repeats	NA	7	11	0.9798	NA	1	11.8294	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2108508	4132	No terminal repeats	NA	6	11	0.9798	NA	0	5.7397	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2100498	8866	No terminal repeats	NA	10	11	0.9798	NA	0	13.5048	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3162169	4611	No terminal repeats	NA	7	11	0.9798	NA	1	10.1300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_668671	6466	No terminal repeats	NA	10	11	0.9798	NA	2	13.7198	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2289304	4619	No terminal repeats	NA	5	15	0.9798	NA	0	7.3463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_663490	9519	No terminal repeats	NA	12	11	0.9798	NA	2	20.1378	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_120470	3561	No terminal repeats	NA	3	11	0.9798	NA	0	4.8704	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1507132	6788	No terminal repeats	NA	9	11	0.9798	NA	3	11.1435	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1229744	7706	No terminal repeats	NA	11	11	0.9798	NA	4	14.9889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2019284	4937	No terminal repeats	NA	6	11	0.9798	NA	1	6.8590	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2861652	3608	No terminal repeats	NA	10	11	0.9798	NA	1	15.0252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_324832	6549	No terminal repeats	NA	11	11	0.9798	NA	3	10.6126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1475755	3886	No terminal repeats	NA	12	11	0.9798	NA	0	11.3919	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae
genomad_k141_3155735	7483	No terminal repeats	NA	13	11	0.9798	NA	1	14.1319	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_741933	3531	No terminal repeats	NA	5	11	0.9797	NA	0	4.4860	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_62528	3717	No terminal repeats	NA	13	11	0.9797	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_386902	5797	No terminal repeats	NA	11	11	0.9797	NA	3	11.4308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1319003	6854	No terminal repeats	NA	10	11	0.9797	NA	3	13.5211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_888578	4680	No terminal repeats	NA	8	11	0.9797	NA	2	6.0860	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
genomad_k141_2872461	8692	No terminal repeats	NA	15	11	0.9797	NA	0	13.6881	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3374537	2869	No terminal repeats	NA	5	11	0.9797	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1454903	6943	No terminal repeats	NA	11	11	0.9797	NA	0	5.3754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_696273	42353	No terminal repeats	NA	60	11	0.9797	NA	14	45.9322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_850039	9508	No terminal repeats	NA	12	11	0.9797	NA	2	9.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1606619	4612	No terminal repeats	NA	11	11	0.9797	NA	1	13.3388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_758836	3928	No terminal repeats	NA	7	11	0.9797	NA	0	9.5006	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2740714	4346	No terminal repeats	NA	9	11	0.9797	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2821930	4897	No terminal repeats	NA	7	11	0.9797	NA	0	9.9252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1746287	3541	No terminal repeats	NA	8	11	0.9797	NA	1	10.1877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1891367	5892	No terminal repeats	NA	12	11	0.9797	NA	2	8.9021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_903920	6410	No terminal repeats	NA	8	11	0.9797	NA	0	6.8680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1151720	6856	No terminal repeats	NA	16	11	0.9797	NA	1	9.3882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2442057	4333	No terminal repeats	NA	10	11	0.9797	NA	2	16.6927	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1138734	7331	No terminal repeats	NA	22	11	0.9797	NA	0	16.4581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2750374	4175	No terminal repeats	NA	6	11	0.9797	NA	0	7.9840	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2539848	4377	No terminal repeats	NA	7	11	0.9797	NA	1	7.4876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1731375	41949	DTR	NA	60	11	0.9797	NA	4	52.5155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1075397	4325	No terminal repeats	NA	11	11	0.9797	NA	1	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_74917	3540	No terminal repeats	NA	5	11	0.9797	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3335509	38832	No terminal repeats	NA	66	11	0.9796	NA	9	57.1931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2532487	3580	No terminal repeats	NA	8	11	0.9796	NA	0	9.8256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2274966	5132	No terminal repeats	NA	16	11	0.9796	NA	0	6.2512	Unclassified
genomad_k141_1217119	6811	No terminal repeats	NA	15	11	0.9796	NA	1	21.0853	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1781226	6571	No terminal repeats	NA	6	11	0.9796	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
genomad_k141_307867	4274	No terminal repeats	NA	8	11	0.9796	NA	0	8.0989	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_838656	4148	No terminal repeats	NA	7	11	0.9796	NA	1	5.9149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3074878	8760	No terminal repeats	NA	10	11	0.9796	NA	1	13.4573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_894489	4479	No terminal repeats	NA	7	11	0.9796	NA	0	6.7010	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_341506	8056	No terminal repeats	NA	12	11	0.9796	NA	0	11.1352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_384245	3575	No terminal repeats	NA	5	11	0.9796	NA	0	5.0691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1968333	3552	No terminal repeats	NA	8	11	0.9796	NA	4	10.8031	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1075981	5452	No terminal repeats	NA	12	11	0.9796	NA	4	9.5845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2111385	4200	No terminal repeats	NA	15	11	0.9796	NA	0	13.5101	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_442304	7453	No terminal repeats	NA	10	11	0.9796	NA	1	14.0882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_62892	4069	No terminal repeats	NA	5	11	0.9796	NA	1	6.6471	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1326887	8022	No terminal repeats	NA	11	11	0.9796	NA	3	15.1187	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1971077	3972	No terminal repeats	NA	5	11	0.9796	NA	1	8.5649	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_145565	4069	No terminal repeats	NA	7	11	0.9796	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_24467	5407	No terminal repeats	NA	13	11	0.9796	NA	1	11.3004	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1014075	3875	No terminal repeats	NA	14	11	0.9796	NA	1	8.0740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2408190	8751	No terminal repeats	NA	22	11	0.9796	NA	0	10.4576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2410232	37820	No terminal repeats	NA	47	11	0.9796	NA	7	37.2788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2386365	4401	No terminal repeats	NA	7	11	0.9795	NA	0	10.3082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2270862	3692	No terminal repeats	NA	5	11	0.9795	NA	2	6.6619	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1051310	5353	No terminal repeats	NA	6	11	0.9795	NA	2	5.9337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2302178	4875	No terminal repeats	NA	11	11	0.9795	NA	1	12.3394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3634253	7594	No terminal repeats	NA	9	11	0.9795	NA	0	6.2672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1442739	3792	No terminal repeats	NA	9	11	0.9795	NA	0	6.6461	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1264246	4890	No terminal repeats	NA	9	11	0.9795	NA	0	7.8889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Drexlerviridae
genomad_k141_1181197	4535	No terminal repeats	NA	9	11	0.9795	NA	0	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2214080	5507	No terminal repeats	NA	7	11	0.9795	NA	1	8.2325	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_223346	4861	No terminal repeats	NA	6	11	0.9795	NA	0	7.4941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1732502	4977	No terminal repeats	NA	12	11	0.9795	NA	0	11.8170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_8921	4150	No terminal repeats	NA	6	11	0.9795	NA	1	6.5276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1552307	8474	No terminal repeats	NA	9	11	0.9795	NA	0	10.7110	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1036214	4769	No terminal repeats	NA	11	11	0.9795	NA	1	16.3691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2629394	17481	DTR	NA	27	11	0.9795	NA	5	23.6539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3329162	4494	No terminal repeats	NA	9	11	0.9795	NA	1	15.4541	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_426710	4643	No terminal repeats	NA	5	11	0.9795	NA	0	6.0910	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1675012	4218	No terminal repeats	NA	5	11	0.9795	NA	1	6.2045	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2986892	5007	No terminal repeats	NA	6	11	0.9795	NA	0	8.5709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_538399	5212	No terminal repeats	NA	9	11	0.9795	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_386497	5880	No terminal repeats	NA	11	11	0.9795	NA	1	9.9936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_286040	5106	No terminal repeats	NA	7	11	0.9795	NA	2	6.5795	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_51365	5769	No terminal repeats	NA	16	11	0.9795	NA	0	21.7736	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1079647	5106	No terminal repeats	NA	9	11	0.9794	NA	0	11.3091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2397948	1328	No terminal repeats	NA	3	11	0.9794	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1551806	4207	No terminal repeats	NA	8	11	0.9794	NA	2	11.4958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_565885	3697	No terminal repeats	NA	6	11	0.9794	NA	0	8.5903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1965955	3113	No terminal repeats	NA	7	11	0.9794	NA	3	11.8995	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_8164	6149	No terminal repeats	NA	17	11	0.9794	NA	1	10.0841	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2881843	4418	No terminal repeats	NA	10	11	0.9794	NA	1	8.7403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_418923	4868	No terminal repeats	NA	8	11	0.9794	NA	0	12.0109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3246605	4835	No terminal repeats	NA	14	11	0.9794	NA	0	8.3139	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2145718	16220	No terminal repeats	NA	36	11	0.9794	NA	2	36.7627	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_46731	6372	No terminal repeats	NA	12	11	0.9794	NA	1	13.0828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1679920	6119	No terminal repeats	NA	6	11	0.9794	NA	0	10.3067	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1062310	4398	No terminal repeats	NA	5	11	0.9794	NA	0	6.7055	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1032620	6199	No terminal repeats	NA	6	11	0.9794	NA	2	5.1486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2735828	19768	No terminal repeats	NA	35	11	0.9794	NA	2	22.7836	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2710067	3791	No terminal repeats	NA	5	11	0.9794	NA	0	6.4341	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3690476	3964	No terminal repeats	NA	5	11	0.9794	NA	3	8.5890	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2494970	4103	No terminal repeats	NA	6	11	0.9794	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_893537	4458	No terminal repeats	NA	12	11	0.9794	NA	0	10.2543	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3002718	6956	No terminal repeats	NA	10	11	0.9794	NA	0	10.7367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_294699	27756	No terminal repeats	NA	38	11	0.9794	NA	5	26.4936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1331633	3893	No terminal repeats	NA	6	11	0.9794	NA	1	7.7487	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2820502	4626	No terminal repeats	NA	6	11	0.9794	NA	2	5.4151	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2075278	3831	No terminal repeats	NA	6	11	0.9794	NA	0	8.5524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2800840	5097	No terminal repeats	NA	5	11	0.9794	NA	2	8.0021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2626348	6978	No terminal repeats	NA	11	11	0.9793	NA	1	18.1661	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1070005	5924	No terminal repeats	NA	7	11	0.9793	NA	0	5.6897	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_784420	9239	No terminal repeats	NA	19	11	0.9793	NA	1	24.4256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_455125	5528	No terminal repeats	NA	14	11	0.9793	NA	0	5.9663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3474366	6501	No terminal repeats	NA	6	11	0.9793	NA	2	5.6185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2112594	26728	No terminal repeats	NA	41	11	0.9793	NA	4	31.6801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_262244	4243	No terminal repeats	NA	6	11	0.9793	NA	0	6.3552	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1132149	5595	No terminal repeats	NA	13	11	0.9793	NA	0	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1415886	3942	No terminal repeats	NA	7	11	0.9793	NA	2	11.8683	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_993270	7066	No terminal repeats	NA	13	11	0.9793	NA	1	5.9583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_337668	4268	No terminal repeats	NA	9	11	0.9793	NA	1	14.6383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3651493	9704	No terminal repeats	NA	13	11	0.9793	NA	3	19.7967	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3050063	3905	No terminal repeats	NA	11	11	0.9793	NA	0	12.7346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1393489	9185	No terminal repeats	NA	9	11	0.9793	NA	1	12.0227	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2953748	5786	No terminal repeats	NA	8	11	0.9793	NA	3	7.1214	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
virsorter2_k141_1456462||full	164229	No terminal repeats	NA	186	11	0.9793	NA	24	245.7987	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_953903	4547	No terminal repeats	NA	10	11	0.9793	NA	2	15.0419	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_558593	3592	No terminal repeats	NA	5	11	0.9793	NA	2	8.5856	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3374493	9489	No terminal repeats	NA	15	11	0.9793	NA	1	20.0758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_146568	3545	No terminal repeats	NA	5	11	0.9793	NA	3	4.7557	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2790143	4695	No terminal repeats	NA	9	11	0.9793	NA	0	15.2264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_3752572	9456	No terminal repeats	NA	13	11	0.9793	NA	0	13.0852	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_561835	3663	No terminal repeats	NA	6	11	0.9793	NA	0	9.2143	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2304886	5034	No terminal repeats	NA	5	11	0.9792	NA	2	8.3185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_1044448	5429	No terminal repeats	NA	6	11	0.9792	NA	1	10.2983	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
genomad_k141_2636082	7358	No terminal repeats	NA	9	11	0.9792	NA	1	9.9398	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
