contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
k141_33512	4024	NA	261627.89220269228	1.538062309076154	medium	6.36	157	CheckV-050294	39.2	86.08	0.2	1.01	1	1.0
k141_57122	2298	NA	34932.0	6.578495362418413	low	15.7159037542474	1	CheckV-012721	29.8	74.75	3.44	7.54	1	1.0
k141_120620	1567	285	NA	NA	NA	NA	0	NA	NA	NA	0.42	0.83	1	1.0
k141_26579	1418	NA	57790.99999999999	2.4536692564586184	low	10.7012750455373	1	CheckV-000145	41.0	65.02	NA	NA	0	1.0
k141_31329	5241	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_125336	5648	NA	27944.000000000004	20.21185227598053	low	23.3177068073054	1	CheckV-022609	29.3	20.09	6.56	21.99	1	1.0
k141_12380	3413	NA	369286.0	0.9242159193687277	low	14.7807123818755	2	CheckV-062241	34.75	45.74	NA	NA	0	1.0
k141_40666	3117	NA	NA	NA	NA	NA	0	NA	NA	NA	6.690000000000001	8.01	1	1.0
k141_31355	3682	NA	302191.2535460453	1.2184336762873809	low	10.6438896189225	8	CheckV-018102	51.42	27.81	1.8534574468085105	3.0687765957446813	2	1.0
k141_35927	10608	NA	62420.39030705125	16.994446763018203	low	18.6356392398109	2	CheckV-000211	38.7	13.7	NA	NA	0	1.03
k141_38287	3059	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_125361	1160	NA	44781.784514659834	2.5903389348413763	medium	7.92314988883452	12	CheckV-059782	54.0	37.04	1.9553868871825162	3.1890844654459536	3	1.0
k141_129983	2580	NA	130663.0221652446	1.9745448691192609	low	14.7807123818755	210	CheckV-001623	34.1	43.88	NA	NA	0	1.0
k141_90212	4307	NA	71903.63225806452	5.9899616538731095	low	23.0547056367741	2	CheckV-008068	28.5	25.53	NA	NA	0	1.0
k141_101917	6055	NA	226952.00040706366	2.667965027468224	medium	5.63060811237177	8	CheckV-039953	33.28	85.19	1.9072158712257137	10.436293296423507	3	1.01
k141_94824	1585	NA	85359.1398374924	1.8568603233555763	low	NA	3	CheckV-020112	21.9	100.0	NA	NA	0	1.0
k141_14905	2911	NA	369286.0	0.7882779200944525	low	12.3257720688713	2	CheckV-062241	34.0	64.77	0.76	0.89	1	1.0
k141_92500	1812	NA	292235.5029404332	0.6200478661106904	medium	6.41143235675985	13	CheckV-062241	53.46	50.7	NA	NA	0	1.0
k141_24289	11834	NA	235111.32489140678	5.0333602626185225	low	25.5595308871383	82	CheckV-018382	29.5	13.07	NA	NA	0	1.0
k141_31412	3923	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_144226	5499	NA	47782.071968429496	11.508500518004517	low	16.7746825248758	82	CheckV-011205	33.7	24.3	1.84	15.8	1	1.01
k141_78514	5518	NA	46468.27388603034	11.87476860778955	low	10.4744923756553	78	CheckV-009333	29.7	49.49	NA	NA	0	1.0
k141_35969	2656	NA	355858.4662802118	0.7463641452072689	high	4.08059193313848	22	CheckV-062241	61.44	75.0	1.07	3.3099999999999996	1	1.0
k141_137266	2698	NA	200475.94921928347	1.34579734402399	low	23.4654606721646	3	CheckV-022616	24.7	67.33	NA	NA	0	1.0
k141_85443	5804	NA	1058104.2881032592	0.5485281616620379	low	10.738170664253	20	CheckV-000616	29.1	56.66	NA	NA	0	1.0
k141_85458	3774	NA	244857.98113632196	1.5413016077670212	medium	5.88604635628883	16	CheckV-000670	34.0	75.66	NA	NA	0	1.0
k141_106629	7083	NA	89300.25405678399	7.931668364007209	low	22.6418050767784	266	CheckV-037678	29.76	28.19	9.595233333333333	13.3962	2	1.0
k141_21953	1313	NA	92067.74257646796	1.4261238119414865	low	18.5122354407915	2	CheckV-023259	29.0	57.85	NA	NA	0	1.0
k141_55009	3670	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_125387	3700	NA	92066.49402828571	4.018834472900906	low	10.3161857728861	4	CheckV-001119	30.0	46.76	NA	NA	0	1.0
k141_144254	2833	NA	114695.0	2.470029207899211	low	14.7561633975166	1	CheckV-009962	29.8	80.24	NA	NA	0	1.0
k141_111422	18344	NA	90070.9978380243	20.366156077218356	low	24.0809313623841	26	CheckV-012808	30.9	9.83	NA	NA	0	1.0
k141_123284	2851	NA	475947.8115693529	0.5990152556010997	low	14.953663227837	4	CheckV-000929	41.3	9.3	0.22999999999999998	0.6	2	1.0
k141_35995	6799	NA	115347.31784525262	5.894371994953005	low	16.7746825248758	2	CheckV-044766	33.8	25.19	4.39	18.44	1	1.0
k141_144270	5563	NA	112826.80036147336	4.930566126290311	low	27.3298538986542	269	CheckV-046063	35.6	11.99	NA	NA	0	1.0
k141_55036	3319	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_68991	3982	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_139668	5619	NA	52861.33342661256	10.629697807000769	low	25.8572281138783	4	CheckV-044710	40.0	7.14	NA	NA	0	1.0
k141_141920	3496	NA	84074.97642626827	4.158193256308443	medium	9.38815150534153	236	CheckV-007868	47.4	34.06	NA	NA	0	1.0
k141_144302	11299	NA	186263.00829291545	6.066153501736265	medium	7.75586858715155	163	CheckV-023449	39.68	48.56	NA	NA	0	1.0
k141_116033	3585	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_38404	2745	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_5409	3942	NA	94784.77229954345	4.1588958905153035	low	12.4955291822468	44	CheckV-059738	33.6	39.17	NA	NA	0	1.0
k141_876	2649	NA	367069.41574209445	0.7216618673186344	high	4.08059193313848	49	CheckV-008173	61.02	73.36	1.05	1.92	1	1.0
k141_127850	3924	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_111437	3112	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_109057	2040	NA	NA	NA	NA	NA	0	NA	NA	NA	2.37	7.94	1	1.0
k141_45549	3345	NA	246242.74972497256	1.3584156299976409	low	NA	6	CheckV-000366	33.8	10.89	NA	NA	0	1.0
k141_29062	10153	NA	69638.44240853957	14.579590882341396	low	27.4561384438116	152	CheckV-038979	36.2	10.32	NA	NA	0	1.0
k141_10163	1181	NA	36159.22590064467	3.2661097426284904	low	13.92	2	CheckV-044817	33.8	100.0	1.51	4.28	1	1.0
k141_149044	2622	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_59616	2733	NA	36831.27211752486	7.42032474816312	low	14.8448260270765	3	CheckV-054009	40.9	32.16	NA	NA	0	1.0
k141_43374	1000	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_85536	11296	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_7903	4245	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_130065	3757	NA	76248.85261496647	4.927287258959434	low	25.4390035413359	16	CheckV-059154	38.2	13.34	NA	NA	0	1.0
k141_92571	5418	NA	143855.0	3.7662924472559176	medium	8.72970391595033	1	CheckV-044766	48.21	53.25	0.25	13.13	1	1.0
k141_146637	5256	NA	106233.0	4.9476151478354184	low	10.2654867256637	1	CheckV-000545	49.07	40.85	2.82	17.8	1	1.0
k141_125473	4833	NA	303740.19846659724	1.5911624554138468	medium	8.28456428871274	47	CheckV-039953	41.23	48.68	1.9326494345718899	3.3524232633279483	2	1.01
k141_7918	4338	NA	369286.0	1.1746992845653503	low	16.354663036079	2	CheckV-062241	39.8	19.21	NA	NA	0	1.0
k141_90317	4156	NA	143855.0	2.889020193945292	medium	5.52694816340542	1	CheckV-044766	50.32	69.6	NA	NA	0	1.0
k141_26752	18137	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_104277	1237	NA	36671.0	3.3732377082708407	medium	9.3902347558689	1	CheckV-008155	31.3	29.41	NA	NA	0	1.0
k141_113695	1352	NA	36603.0	3.6936863098653117	low	10.8503425550577	1	CheckV-060046	41.6	24.36	NA	NA	0	1.0
k141_50209	1357	NA	42443.91019718167	3.1971606614371417	medium	7.29637658717869	71	CheckV-005798	51.4	100.0	1.9299999999999997	3.71	1	1.0
k141_12526	5904	NA	93011.19776238479	6.347622804603502	low	25.7423874966316	6	CheckV-013099	36.0	14.48	NA	NA	0	1.0
k141_62020	3248	NA	117845.63426294821	2.7561479220797933	low	16.0955816050496	2	CheckV-044766	43.8	21.44	NA	NA	0	1.0
k141_106746	1141	NA	70323.26288037893	1.6225071950100787	medium	7.29637658717869	4	CheckV-060044	48.4	100.0	NA	NA	0	1.0
k141_83223	2812	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_71402	5672	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_81132	2997	NA	91150.30722310247	3.2879757526921383	medium	7.41878841088674	8	CheckV-017304	49.5	36.73	NA	NA	0	1.0
k141_118638	3122	NA	110575.50602409638	2.8234100952878847	low	NA	2	CheckV-042432	22.2	100.0	NA	NA	0	1.0
k141_12582	2023	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_90383	3159	NA	297553.11560122645	1.0616591910378839	low	15.1381313075547	91	CheckV-049466	36.1	41.67	0.26	2.48	1	1.0
k141_17455	6263	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_36175	1136	NA	61304.0	1.853060159206577	low	12.972234865726	1	CheckV-000211	38.0	49.87	1.71	3.2400000000000007	1	1.0
k141_45651	3713	NA	165522.44930162624	2.243200252090228	low	13.9757982883961	217	CheckV-001623	41.8	29.04	NA	NA	0	1.0
k141_76249	7816	NA	143855.0	5.4332487574293555	medium	8.09239400932085	1	CheckV-044766	49.69	54.84	4.317449334601469	16.164826405357957	3	1.0
k141_43498	1155	NA	146341.85335995283	0.7892478969492616	low	19.0715755774068	21	CheckV-032716	29.1	100.0	NA	NA	0	1.0
k141_106787	2899	NA	17189.0	16.865437198208156	low	16.0809671071127	1	CheckV-058714	51.9	10.33	NA	NA	0	1.0
k141_45697	3716	NA	159251.93501099074	2.3334096378443006	low	14.2776536177134	150	CheckV-051944	26.48	60.0	NA	NA	0	1.0
k141_57437	2623	NA	93791.84994842192	2.7966182578149827	medium	9.38815150534153	7	CheckV-044766	44.4	36.54	0.12	6.36	1	1.0
k141_8021	3521	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_88209	1111	NA	44640.46217183096	2.4887735161063445	medium	6.03013749241285	41	CheckV-021486	50.3	73.51	0.77	3.7899999999999996	1	1.0
k141_81185	3536	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_62104	3222	NA	124790.09773055227	2.5819356331917995	low	16.7547169811321	2	CheckV-044766	35.1	28.85	NA	NA	0	1.0
k141_17531	5176	NA	106233.0	4.872308981201698	high	3.19149579737011	1	CheckV-000545	63.15	77.14	NA	NA	0	1.0
k141_116195	10596	NA	56593.0	18.723163642146556	low	26.2150433075829	1	CheckV-060044	40.7	2.14	NA	NA	0	1.0
k141_55203	3528	NA	NA	NA	NA	NA	0	NA	NA	NA	0.5	1.9399999999999997	1	1.0
k141_59733	2562	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_57472	1596	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_120943	2539	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_123487	4580	NA	352004.0113111286	1.3011215363542656	medium	8.89537258399073	17	CheckV-000293	43.28	48.13	0.37	1.995975195849706	4	1.0
k141_83337	5971	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_132826	4325	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_26892	2799	NA	74243.63470382153	3.7700201655885897	low	11.6206370876712	414	CheckV-015276	49.4	25.03	NA	NA	0	1.0
k141_33852	10919	NA	52200.87681607382	20.917273168556807	medium	9.84324247987572	78	CheckV-001008	37.84	38.51	9.303506912298198	26.092995175138192	4	1.0
k141_8066	1794	NA	73229.11666630994	2.4498452004752287	low	11.7390330599321	108	CheckV-037509	41.2	38.54	2.05	5.23	1	1.0
k141_55227	2764	NA	89048.95985361292	3.1039104831136983	high	4.93937043075139	5	CheckV-000545	52.1	47.68	NA	NA	0	1.0
k141_92724	4298	NA	243606.68514428436	1.764319397661178	low	16.7746825248758	7	CheckV-043352	35.5	25.76	NA	NA	0	1.0
k141_47874	6627	NA	103324.47018672618	6.413775931319853	low	16.354663036079	4	CheckV-000545	41.81	21.82	NA	NA	0	1.0
k141_50339	4814	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_62143	1413	NA	335371.19858457183	0.4213241941954292	medium	6.03013749241285	4	CheckV-002649	50.75	73.29	0.32	0.49	1	1.0
k141_5667	2651	NA	33719.161073825504	7.861998684355877	low	12.2982618713685	2	CheckV-044737	37.5	76.25	2.36	8.88	1	1.0
k141_128051	2716	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_76310	3273	NA	320533.85565368325	1.0211089849854336	low	11.8649517684887	15	CheckV-062204	34.13	72.29	0.8984178498985801	2.779533468559838	2	1.0
k141_36283	2598	567	51530.0	1.1003299049097612	low	16.0955816050496	2	CheckV-009466	45.1	18.94	0.2	1.24	1	1.0
k141_69224	1629	NA	NA	NA	NA	NA	0	NA	NA	NA	0.69	0.91	1	1.0
k141_36295	2911	NA	187663.06864661927	1.5511842692296514	low	12.1929432782492	85	CheckV-001071	39.6	35.71	NA	NA	0	1.0
k141_33923	2610	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_142134	1591	NA	38059.0	4.180351559420899	low	10.8990753492032	1	CheckV-054009	43.7	78.22	2.04	5.76	1	1.0
k141_17591	20062	NA	97733.63383580899	20.527222014177692	medium	8.76998172438522	28	CheckV-000545	50.73	20.59	13.869999999999997	56.78	1	1.0
k141_10471	3058	NA	59755.560123120435	5.117515413961969	medium	9.38815150534153	271	CheckV-016669	43.95	37.21	2.24	8.86	1	1.0
k141_17595	2821	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_45776	1118	NA	378574.40856696304	0.2953184300629359	medium	6.28729461781732	32	CheckV-008173	57.1	54.44	0.47755166931637516	2.276232114467409	2	1.0
k141_149240	2715	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_33938	6860	NA	143855.0	4.768690695491989	medium	6.64055213579556	1	CheckV-044766	44.33	64.7	NA	NA	0	1.0
k141_102182	3352	NA	55366.54217096336	6.054197839643914	low	23.4654606721646	2	CheckV-013796	27.1	65.74	3.71	9.57	1	1.0
k141_3231	4643	3548	119420.6056589499	2.971011560712259	low	23.0547056367741	22	CheckV-007432	30.18	27.47	1.8983164627458955	8.991533076657356	3	1.0
k141_116256	1484	NA	45567.790796787514	3.2566862997988935	high	3.90091512983695	6	CheckV-060045	63.51	100.0	2.79	4.38	1	1.0
k141_24615	2856	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_128100	3153	NA	106233.0	2.968004292451498	low	11.2581598019399	1	CheckV-000545	56.0	22.24	NA	NA	0	1.01
k141_71529	2722	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_106941	3540	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_59832	3671	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_123588	4521	NA	101356.6946967764	4.460484838742269	medium	8.06270996640538	74	CheckV-000642	37.41	58.93	NA	NA	0	1.0
k141_64701	2507	NA	72671.12428076129	3.4497883785509216	low	11.8649517684887	4	CheckV-044765	34.16	68.5	NA	NA	0	1.0
k141_123599	2665	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_55318	1027	NA	NA	NA	NA	NA	0	NA	NA	NA	1.0857707509881422	2.9550790513833993	2	1.0
k141_47960	1479	NA	50334.31903089091	2.938353053097462	low	10.0651710208396	84	CheckV-027681	51.4	24.3	2.1	4.05	1	1.0
k141_38659	5991	NA	236512.97950121044	2.5330533709543577	low	19.4362889019378	44	CheckV-042465	37.4	18.12	NA	NA	0	1.0
k141_57612	5840	NA	267389.0037568189	2.1840838321501357	low	14.6911520575663	16	CheckV-046198	35.01	33.96	NA	NA	0	1.0
k141_64729	2142	NA	45853.29160911511	4.671420360090779	low	15.1381313075547	18	CheckV-056910	32.7	41.84	3.882377740303541	6.379156829679595	2	1.0
k141_10517	3182	NA	184874.5654204169	1.7211669938284495	low	19.7445197918309	38	CheckV-044818	39.9	20.24	NA	NA	0	1.0
k141_3283	2607	NA	118182.66232391723	2.2059073206987723	medium	5.24868308593221	95	CheckV-002418	73.2	31.52	1.28	7.41	1	1.0
k141_118797	12396	NA	NA	NA	NA	NA	0	NA	NA	NA	11.28	15.84	1	1.0
k141_111692	5356	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
k141_88355	2530	NA	56010.93935785061	4.51697477136739	low	20.2028081123245	4	CheckV-007712	29.5	51.52	NA	NA	0	1.0
k141_59877	3848	NA	206126.70485836198	1.8668129404407434	medium	7.95841548664635	132	CheckV-061348	41.78	61.15	1.4296015936254978	7.3966135458167335	2	1.0
k141_123611	14744	NA	819808.0390421666	1.7984697999822428	medium	7.94642646608031	17	CheckV-001458	27.87	47.06	1.7040926225428779	10.568170704026059	7	1.0
k141_47991	3225	NA	88665.02982656342	3.637285191589495	low	19.8204252802495	4	CheckV-000334	27.5	88.14	NA	NA	0	1.0
k141_45806	6699	NA	920094.6766902707	0.7280772478868572	low	16.7746825248758	20	CheckV-049873	36.2	25.14	0.548205574912892	3.6877003484320556	2	1.0
k141_27141	3071	NA	60279.0	5.094643242256839	low	21.9134402169615	1	CheckV-061284	27.1	86.0	NA	NA	0	1.0
k141_8191	1606	NA	74644.02862280833	2.1515451800109147	medium	7.60627655447017	17	CheckV-060044	54.2	41.51	0.61	2.34	1	1.0
k141_52625	6272	NA	NA	NA	NA	NA	0	NA	NA	NA	1.75	5.86	1	1.0
k141_107004	13498	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_55352	1436	NA	106232.99999999999	1.351745691075278	medium	6.26294622599734	1	CheckV-000545	61.4	57.42	1.7631388329979878	4.754466800804828	2	1.0
k141_90530	9600	NA	143015.1304906249	6.712576471500903	low	17.4785801713586	53	CheckV-001831	33.0	21.31	NA	NA	0	1.01
k141_107010	1102	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_12768	5978	NA	61303.99999999999	9.751402844838838	medium	8.40200644930133	1	CheckV-000211	40.25	52.87	5.415347721822543	20.46031175059952	2	1.0
k141_74045	4246	NA	356107.17370776896	1.1923376762649496	low	10.738170664253	15	CheckV-001458	29.9	55.39	0.68	1.97	1	1.0
k141_24663	1591	NA	61470.66367263581	2.5882264887734525	medium	5.86385453857612	18	CheckV-000457	47.8	100.0	1.58	4.37	1	1.0
k141_78898	18276	NA	83084.5737394316	21.996863168988355	low	26.8672114679771	11	CheckV-044766	40.9	4.99	22.77	47.14	1	1.0
k141_34020	1548	NA	36796.051157473565	4.206973170504437	low	14.855914629916	3	CheckV-044817	49.2	16.44	1.99	5.610000000000001	1	1.0
k141_149330	2691	NA	106233.0	2.533111180141764	high	2.5492837895334	1	CheckV-000545	74.8	77.6	NA	NA	0	1.0
k141_107033	17519	NA	143855.0	12.178235028327135	medium	6.32637255557656	1	CheckV-044766	41.19	56.4	16.192910838167087	52.47681731969198	3	1.0
k141_1240	2588	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_90556	2693	NA	185403.0	1.4525115559079411	low	NA	1	CheckV-002524	22.5	100.0	NA	NA	0	1.0
k141_50427	5593	NA	143855.0	3.8879427201001007	low	15.1657311952622	1	CheckV-044766	38.7	24.28	NA	NA	0	1.0
k141_3379	1359	NA	30051.69090644127	4.522208098808552	medium	7.69344577600237	3	CheckV-054007	54.4	39.64	NA	NA	0	1.0
k141_107067	3077	NA	287063.14135415404	1.071889614767317	low	11.3661940130542	33	CheckV-001528	39.67	57.17	0.25	1.114986945169713	2	1.0
k141_27209	3150	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_104620	3478	NA	133133.0	2.6124251688161464	low	22.3173989712224	1	CheckV-036384	22.8	78.43	NA	NA	0	1.0
k141_48076	1742	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_74107	4785	NA	188166.18320123412	2.542964903998019	low	23.3876629889669	3	CheckV-000105	26.6	35.29	NA	NA	0	1.02
k141_86010	1300	NA	62818.820398588934	2.069443507139146	low	11.7908597461902	10	CheckV-010491	44.0	39.67	NA	NA	0	1.0
k141_38741	6397	NA	520360.8359088991	1.229339250488855	low	13.9757982883961	67	CheckV-061346	40.1	30.72	NA	NA	0	1.0
k141_59957	2946	NA	163481.74458115918	1.802036066808354	high	3.94930684093227	2	CheckV-058914	70.1	58.72	NA	NA	0	1.0
k141_3397	3775	NA	369931.2555201631	1.0204598675210463	medium	9.41844440769528	33	CheckV-008173	32.0	62.53	0.8550892857142857	1.1150892857142858	2	1.0
k141_137744	2637	NA	76821.0	3.4326551333619713	low	18.9139941690962	1	CheckV-060034	31.3	22.3	NA	NA	0	1.0
k141_123724	5873	NA	219320.70969690476	2.6778136948928926	medium	8.28456428871274	256	CheckV-001180	40.72	50.74	0.7544130853110969	3.521751122514432	2	1.0
k141_97585	1571	NA	134246.9836467455	1.1702311346777772	medium	7.56667930805488	146	CheckV-016916	46.1	100.0	NA	NA	0	1.0
k141_52707	3882	NA	122955.29916229783	3.15724497150453	low	13.9757982883961	26	CheckV-000976	37.6	31.13	NA	NA	0	1.0
k141_12894	2692	NA	96228.55863250257	2.79750631024285	medium	9.89099717400081	84	CheckV-034826	43.2	42.1	3.2	8.36	1	1.0
k141_74127	3029	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_118866	9657	NA	129442.28608401955	7.460467743695247	low	13.3435582822086	25	CheckV-001852	34.15	24.78	NA	NA	0	1.0
k141_43779	6766	NA	280388.28869522107	2.4130822408758186	low	23.3177068073054	175	CheckV-000846	31.1	18.67	0.891600985221675	4.1579310344827585	2	1.0
k141_146997	4749	NA	68101.43589721233	6.973421246459204	low	23.0547056367741	11	CheckV-032581	32.5	25.7	5.275179704016913	16.736945031712473	2	1.0
k141_142330	2890	NA	72289.62644996475	3.997807350685804	low	10.5427046263345	22	CheckV-060033	42.94	67.72	2.8199999999999994	7.53	1	1.0
k141_137785	2033	NA	NA	NA	NA	NA	0	NA	NA	NA	2.61	7.36	1	1.0
k141_38794	3439	NA	317993.1156024302	1.081469953676481	low	10.7660094224394	98	CheckV-002553	41.7	87.85	0.27	0.56	1	1.0
k141_97617	2009	NA	39809.10202948753	5.046584568805112	medium	9.89099717400081	55	CheckV-005789	47.3	39.76	NA	NA	0	1.0
k141_128328	1140	NA	107285.17073656393	1.0625886058374663	low	13.8001033911972	11	CheckV-052014	38.8	34.93	0.51	0.8600000000000001	1	1.0
k141_81478	3753	NA	98123.25078136053	3.824781558004516	medium	8.51611620017901	2	CheckV-049710	25.5	89.03	NA	NA	0	1.0
k141_66980	3163	NA	36640.785245450614	8.632456916006525	medium	8.20276497695852	3	CheckV-044817	49.73	63.05	2.658945054945055	9.339260073260073	2	1.0
k141_83588	2546	NA	NA	NA	NA	NA	0	NA	NA	NA	1.34	7.44	1	1.0
k141_76504	1683	NA	NA	NA	NA	NA	0	NA	NA	NA	1.94	4.93	1	1.0
k141_86096	2546	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_114151	14400	NA	143855.0	10.01007959403566	medium	7.17902053223105	1	CheckV-044766	48.46	50.05	9.313239436619718	16.72480046948357	2	1.0
k141_24759	3208	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_41152	5195	NA	415334.0858532138	1.250800301961251	low	23.0547056367741	2	CheckV-043205	28.8	24.16	NA	NA	0	1.0
k141_12956	5369	NA	90104.33882095442	5.958647574861733	low	16.0458909824481	152	CheckV-012634	32.8	29.2	5.36	13.56	1	1.0
k141_8443	2676	NA	35270.0	7.5871845761270205	high	3.52700946723594	1	CheckV-060045	68.75	64.07	NA	NA	0	1.0
k141_29601	1842	NA	49863.01700588706	3.6941206341014725	low	10.8990753492032	20	CheckV-017068	47.03	81.85	1.1	4.9	1	1.0
k141_50501	5764	NA	189493.3214499067	3.041795856390504	medium	6.78473434771764	204	CheckV-006215	35.86	65.52	NA	NA	0	1.0
k141_100138	4100	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_90656	3540	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_125857	1377	NA	304690.23322073725	0.4519344074289419	low	14.4123550401427	4	CheckV-061425	37.0	55.69	NA	NA	0	1.0
k141_123809	2650	NA	88136.92036041165	3.0066854947547013	medium	7.90591497421755	12	CheckV-000545	51.7	38.32	2.35	8.29	1	1.0
k141_79060	2436	NA	105769.08946852767	2.3031303495572293	low	16.7547169811321	12	CheckV-034826	33.5	29.12	2.186015625	4.4308203125	2	1.0
k141_128362	2957	NA	185617.803470514	1.5930583945681318	medium	9.69093101478708	140	CheckV-008173	46.7	47.82	1.32	7.56	1	1.0
k141_13010	2336	NA	29433.0	7.936669724458941	low	11.7003954408002	1	CheckV-033378	28.94	89.75	2.982676371780515	8.800918253079507	2	1.0
k141_118939	3041	NA	42073.49385264564	7.22782854842177	low	19.4474773902474	4	CheckV-054117	36.1	23.15	NA	NA	0	1.0
k141_133096	6841	NA	141309.96162341067	4.841130746487061	low	12.4955291822468	16	CheckV-004961	33.23	42.06	NA	NA	0	1.0
k141_17876	3214	NA	131841.85517459502	2.437769095211666	medium	9.51279933938893	2	CheckV-044766	35.61	100.0	2.746566970091027	7.171833550065019	2	1.0
k141_130528	7220	NA	185683.76357469824	3.888331354882025	low	16.0458909824481	189	CheckV-039953	35.0	27.79	3.079195938483854	5.017944187119851	3	1.0
k141_76610	1131	NA	50156.067914831125	2.2549614573465475	low	14.386066809884	59	CheckV-008312	36.9	83.42	NA	NA	0	1.0
k141_118975	2628	NA	76821.0	3.4209395868317256	low	19.2245446878348	1	CheckV-060034	35.4	21.58	NA	NA	0	1.0
k141_76611	3167	NA	74593.32570521093	4.245688163195491	low	10.9454880691546	20	CheckV-044734	42.36	87.07	4.74	10.39	1	1.0
k141_60078	5809	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
k141_130555	5999	NA	88487.53562117675	6.779485899214404	low	22.9181591811457	36	CheckV-014300	48.2	8.26	NA	NA	0	1.0
k141_93029	6610	NA	115013.19867023914	5.747166478650772	medium	9.04973946797384	2	CheckV-044766	37.48	43.24	4.59	22.53	1	1.0
k141_111927	3131	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_29668	1526	NA	44621.149525123794	3.419902929978957	low	14.0347901471891	2	CheckV-012191	32.4	85.84	1.25	8.7	1	1.0
k141_140199	13770	NA	673611.1243535081	2.0442061453803375	medium	9.84324247987572	17	CheckV-050294	38.39	40.82	2.3890784423187474	14.279304927123622	3	1.0
k141_57935	3460	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
