seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_243502	5227	No terminal repeats	NA	9	11	0.8903	NA	0	1.7073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_385710	2752	No terminal repeats	NA	6	11	0.8889	NA	0	1.5205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_253974	5762	No terminal repeats	NA	9	11	0.8872	NA	0	2.9542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_216307	4079	No terminal repeats	NA	11	11	0.8861	NA	0	1.2323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_120269	6926	No terminal repeats	NA	10	11	0.8840	NA	1	2.9025	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_388232	7685	No terminal repeats	NA	9	11	0.8836	NA	0	2.9433	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_607809	7974	No terminal repeats	NA	12	11	0.8829	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_265824	5269	No terminal repeats	NA	6	11	0.8828	NA	1	3.4111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_220030	3908	No terminal repeats	NA	5	11	0.8825	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_479127	3887	No terminal repeats	NA	7	11	0.8808	NA	1	1.4709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_65519	3874	No terminal repeats	NA	7	11	0.8788	NA	0	2.6063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_437712	9550	No terminal repeats	NA	16	11	0.8731	NA	0	2.0323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_276353	7649	No terminal repeats	NA	9	11	0.8727	NA	0	0.0000	Unclassified
k141_259252	4419	No terminal repeats	NA	5	11	0.8697	NA	0	3.1597	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_354334	3841	No terminal repeats	NA	7	11	0.8681	NA	1	3.1273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vertoviridae
k141_526512	4144	No terminal repeats	NA	5	11	0.8672	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_239728	9385	No terminal repeats	NA	13	11	0.8669	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_500693	5067	No terminal repeats	NA	6	11	0.8633	NA	1	3.4366	Viruses
k141_509556	6410	No terminal repeats	NA	7	11	0.8625	NA	0	2.8185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_136931	5100	No terminal repeats	NA	5	11	0.8623	NA	0	1.4716	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_146426	5104	No terminal repeats	NA	9	11	0.8568	NA	2	4.1634	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_39751	4944	No terminal repeats	NA	6	11	0.8537	NA	2	3.4326	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_605013	6557	No terminal repeats	NA	7	11	0.8463	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_149322	3940	No terminal repeats	NA	6	11	0.8452	NA	0	0.8125	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_152343	4559	No terminal repeats	NA	10	11	0.8413	NA	0	1.7183	Viruses;Varidnaviria;Helvetiavirae;Dividoviricota;Laserviricetes;Halopanivirales;Sphaerolipoviridae
k141_447270	4403	No terminal repeats	NA	5	11	0.8400	NA	0	1.6232	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_58878	9895	No terminal repeats	NA	14	11	0.8381	NA	1	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_312965	4235	No terminal repeats	NA	5	11	0.8367	NA	1	1.6951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_479077	3873	No terminal repeats	NA	8	11	0.8367	NA	0	2.4734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_13782	8203	No terminal repeats	NA	7	11	0.8363	NA	2	5.0173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_569784	7997	No terminal repeats	NA	19	11	0.8298	NA	0	1.4511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_173726	3991	No terminal repeats	NA	11	11	0.8292	NA	0	3.0261	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_414482	5704	No terminal repeats	NA	8	11	0.8178	NA	1	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_683060	4936	No terminal repeats	NA	8	11	0.8163	NA	2	11.4092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_451897	5839	No terminal repeats	NA	8	11	0.8143	NA	0	4.6813	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_193913	7620	No terminal repeats	NA	10	11	0.8116	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_66224	7282	No terminal repeats	NA	6	11	0.8051	NA	0	1.7156	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_525176	6160	No terminal repeats	NA	10	11	0.8049	NA	0	0.9518	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Thumleimavirales;Hafunaviridae
k141_125313	4814	No terminal repeats	NA	3	11	0.8028	NA	1	1.4272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_181110	5775	No terminal repeats	NA	9	11	0.7983	NA	0	0.0000	Unclassified
k141_202597	4227	No terminal repeats	NA	9	11	0.7943	NA	0	0.0000	Unclassified
k141_305595	5487	No terminal repeats	NA	11	11	0.7910	NA	0	10.0849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_506660	6590	No terminal repeats	NA	8	11	0.7875	NA	1	1.2634	Unclassified
k141_120626	6106	No terminal repeats	NA	10	11	0.7824	NA	0	1.0539	Unclassified
k141_650260	8014	No terminal repeats	NA	15	11	0.7818	NA	2	1.1205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_360085	7568	No terminal repeats	NA	5	11	0.7806	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_530295	5502	No terminal repeats	NA	6	11	0.7779	NA	1	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
k141_268759	4092	No terminal repeats	NA	7	11	0.7744	NA	1	1.4709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_387259	4164	No terminal repeats	NA	6	11	0.7694	NA	2	2.5974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_541011	4130	No terminal repeats	NA	8	11	0.7659	NA	0	3.3568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_102274	5230	No terminal repeats	NA	7	11	0.7564	NA	0	3.1937	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Pimascovirales;Marseilleviridae
k141_371614	8339	No terminal repeats	NA	12	11	0.7545	NA	1	3.0169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_596680	3533	No terminal repeats	NA	5	11	0.7529	NA	0	0.0000	Unclassified
k141_655288	4257	No terminal repeats	NA	6	11	0.7509	NA	0	1.7138	Unclassified
k141_53866	8253	No terminal repeats	NA	8	11	0.7503	NA	1	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_670070	5339	No terminal repeats	NA	6	11	0.7405	NA	0	0.0000	Unclassified
k141_266616	5474	No terminal repeats	NA	5	11	0.7403	NA	0	0.0000	Unclassified
k141_484748	6062	No terminal repeats	NA	6	11	0.7266	NA	2	10.2538	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_279242	6604	No terminal repeats	NA	5	11	0.7265	NA	0	4.5012	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_338667	6331	No terminal repeats	NA	5	11	0.7238	NA	1	1.2634	Unclassified
k141_119571	8476	No terminal repeats	NA	7	11	0.7015	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
