seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_2139709	3557	No terminal repeats	NA	7	11	0.9819	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_1961405	8150	No terminal repeats	NA	22	11	0.9819	NA	0	14.4875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_112356	3787	No terminal repeats	NA	8	11	0.9819	NA	1	13.7400	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1977438	4531	No terminal repeats	NA	9	11	0.9819	NA	1	15.4529	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_975421	7107	No terminal repeats	NA	13	11	0.9819	NA	1	16.7246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_936767	3593	No terminal repeats	NA	8	11	0.9819	NA	1	11.0132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1009456	5187	No terminal repeats	NA	5	11	0.9819	NA	0	5.1548	Viruses;;;;;;
k141_584672	6765	No terminal repeats	NA	20	11	0.9819	NA	0	26.6947	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1079580	46851	No terminal repeats	NA	60	11	0.9819	NA	4	76.0393	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1940326	4593	No terminal repeats	NA	5	11	0.9819	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2095396	5122	No terminal repeats	NA	6	11	0.9819	NA	0	6.5337	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_2226313	7186	No terminal repeats	NA	8	11	0.9819	NA	0	13.2723	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1751440	3772	No terminal repeats	NA	12	11	0.9819	NA	0	14.9165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1724299	7576	No terminal repeats	NA	9	11	0.9819	NA	0	8.5475	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_2279078	9606	No terminal repeats	NA	6	11	0.9819	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1016449	9203	No terminal repeats	NA	9	11	0.9819	NA	1	13.2625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1915733	5402	No terminal repeats	NA	9	11	0.9819	NA	1	8.5835	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1078774	4198	No terminal repeats	NA	11	11	0.9819	NA	5	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1185950	4346	No terminal repeats	NA	6	11	0.9819	NA	1	8.0409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_710708	5348	No terminal repeats	NA	5	11	0.9819	NA	0	7.7632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1933462	4231	No terminal repeats	NA	7	11	0.9819	NA	2	8.5726	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1719955	5496	No terminal repeats	NA	7	11	0.9819	NA	0	9.7550	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_238799	58217	No terminal repeats	NA	78	11	0.9819	NA	7	80.7805	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_228914	4503	No terminal repeats	NA	10	11	0.9819	NA	1	11.3399	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1103709	3712	No terminal repeats	NA	7	11	0.9819	NA	0	6.8707	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
k141_597423	7369	No terminal repeats	NA	7	11	0.9819	NA	1	6.8709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_232793	5170	No terminal repeats	NA	7	11	0.9819	NA	1	9.2279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2325666	43798	No terminal repeats	NA	59	11	0.9819	NA	3	71.0141	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2079387	4168	No terminal repeats	NA	5	11	0.9819	NA	0	4.7953	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_1821307	9754	No terminal repeats	NA	19	11	0.9819	NA	1	14.7260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1840313	6211	No terminal repeats	NA	6	11	0.9819	NA	1	8.3082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_832755	3551	No terminal repeats	NA	6	11	0.9819	NA	0	8.1881	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2296929	3506	No terminal repeats	NA	5	11	0.9819	NA	1	6.8731	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
k141_2337287	6815	No terminal repeats	NA	10	11	0.9819	NA	2	10.3097	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_492234	4952	No terminal repeats	NA	9	11	0.9819	NA	0	13.9267	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_240711	3914	No terminal repeats	NA	6	11	0.9818	NA	0	6.8731	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_1609235	4305	No terminal repeats	NA	6	11	0.9818	NA	1	8.4312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1672972	6347	No terminal repeats	NA	8	11	0.9818	NA	1	6.6717	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_562894	3503	No terminal repeats	NA	6	11	0.9818	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1288755	4896	No terminal repeats	NA	5	11	0.9818	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Demerecviridae
k141_1407267	3899	No terminal repeats	NA	6	11	0.9818	NA	0	8.1779	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_904716	7677	No terminal repeats	NA	11	11	0.9818	NA	0	9.9904	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_300212	6619	No terminal repeats	NA	9	11	0.9818	NA	1	13.1155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_543264	5881	No terminal repeats	NA	8	11	0.9818	NA	3	9.5656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1368952	6728	No terminal repeats	NA	7	11	0.9818	NA	1	9.8849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_624547	5457	No terminal repeats	NA	9	11	0.9818	NA	1	15.2109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_1627798	3971	No terminal repeats	NA	14	11	0.9818	NA	0	17.2426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_327779	8979	No terminal repeats	NA	12	11	0.9818	NA	1	12.0269	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_711960	9383	No terminal repeats	NA	10	11	0.9818	NA	0	11.0686	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2252811	5434	No terminal repeats	NA	5	11	0.9818	NA	1	5.9387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_932301	4000	No terminal repeats	NA	5	11	0.9818	NA	1	5.8307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_1837161	8390	No terminal repeats	NA	12	11	0.9818	NA	5	18.3854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1949575	4220	No terminal repeats	NA	5	11	0.9818	NA	1	8.1919	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1750461	7202	No terminal repeats	NA	11	11	0.9818	NA	0	13.7263	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2408476	60154	DTR	NA	75	11	0.9818	NA	8	49.8619	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10873	7741	No terminal repeats	NA	14	11	0.9818	NA	1	19.6065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1158439	4784	No terminal repeats	NA	5	11	0.9818	NA	0	6.6664	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_507441	9295	No terminal repeats	NA	7	11	0.9818	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_266634	6931	No terminal repeats	NA	10	11	0.9818	NA	1	16.2649	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2244547	4062	No terminal repeats	NA	5	11	0.9818	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_97075	9494	No terminal repeats	NA	9	11	0.9818	NA	0	8.5965	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_391331	6246	No terminal repeats	NA	19	11	0.9818	NA	0	20.6194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1358398	7129	No terminal repeats	NA	15	11	0.9818	NA	0	17.3920	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2275179	6067	No terminal repeats	NA	10	11	0.9817	NA	0	10.3149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2222425	6378	No terminal repeats	NA	10	11	0.9817	NA	0	13.4173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_538980	4670	No terminal repeats	NA	6	11	0.9817	NA	0	8.0889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1185962	5081	No terminal repeats	NA	8	11	0.9817	NA	0	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_749358	5803	No terminal repeats	NA	7	11	0.9817	NA	1	11.2190	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1962898	4733	No terminal repeats	NA	7	11	0.9817	NA	3	9.6776	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1444807	8412	No terminal repeats	NA	15	11	0.9817	NA	5	18.5784	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1750182	6339	No terminal repeats	NA	7	11	0.9817	NA	2	9.9252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_771160	3760	No terminal repeats	NA	6	11	0.9817	NA	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2260482	4924	No terminal repeats	NA	7	11	0.9817	NA	0	10.1822	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_820688	44468	No terminal repeats	NA	64	11	0.9817	NA	12	74.3605	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1497963	3609	No terminal repeats	NA	5	11	0.9817	NA	0	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;
k141_623599	5254	No terminal repeats	NA	8	11	0.9817	NA	0	6.7823	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
k141_1107272	6030	No terminal repeats	NA	9	11	0.9817	NA	0	12.8763	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1299503	7211	No terminal repeats	NA	10	11	0.9817	NA	3	13.2227	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2081908	5537	No terminal repeats	NA	15	11	0.9817	NA	0	13.5131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_723145	5209	No terminal repeats	NA	8	11	0.9817	NA	2	12.0280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Zobellviridae
k141_1262331	7048	No terminal repeats	NA	10	11	0.9817	NA	1	7.6212	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_1592349	8938	No terminal repeats	NA	11	11	0.9817	NA	1	10.0769	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_1069277	36125	No terminal repeats	NA	58	11	0.9817	NA	9	74.9085	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_557216	5601	No terminal repeats	NA	8	11	0.9817	NA	1	10.3532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1517875	8654	No terminal repeats	NA	11	11	0.9817	NA	1	17.0441	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2138098	3771	No terminal repeats	NA	6	11	0.9817	NA	1	6.5272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_477312	4067	No terminal repeats	NA	8	11	0.9817	NA	1	9.2990	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1766917	5725	No terminal repeats	NA	12	11	0.9817	NA	1	12.5662	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_589863	3620	No terminal repeats	NA	11	11	0.9817	NA	0	12.5561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1380732	4086	No terminal repeats	NA	8	11	0.9817	NA	0	10.0154	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1879520	3963	No terminal repeats	NA	11	11	0.9817	NA	0	13.1620	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_738802	5441	No terminal repeats	NA	6	11	0.9817	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_603931	8872	No terminal repeats	NA	7	11	0.9817	NA	2	9.6693	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
k141_194750	4293	No terminal repeats	NA	5	11	0.9817	NA	0	7.8027	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_448705	5319	No terminal repeats	NA	5	11	0.9817	NA	1	8.2646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_876794	60006	No terminal repeats	NA	75	11	0.9817	NA	8	74.6116	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_678928	5154	No terminal repeats	NA	14	11	0.9817	NA	0	13.2495	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1160404	3634	No terminal repeats	NA	8	11	0.9817	NA	5	13.3157	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_497688	5877	No terminal repeats	NA	12	11	0.9816	NA	1	10.9593	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_276611	9400	No terminal repeats	NA	5	11	0.9816	NA	0	8.3541	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_590203	3721	No terminal repeats	NA	8	11	0.9816	NA	0	9.9087	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
k141_1285438	4248	No terminal repeats	NA	8	11	0.9816	NA	1	10.3071	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_199431	7507	No terminal repeats	NA	9	11	0.9816	NA	0	6.6740	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
k141_2359149	6627	No terminal repeats	NA	13	11	0.9816	NA	1	11.5347	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1549306	6137	No terminal repeats	NA	7	11	0.9816	NA	0	10.0660	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_1649011	4258	No terminal repeats	NA	10	11	0.9816	NA	1	15.4592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2104473	4330	No terminal repeats	NA	6	11	0.9816	NA	1	7.0492	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2082089	3558	No terminal repeats	NA	7	11	0.9816	NA	0	8.0215	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_331973	3516	No terminal repeats	NA	7	11	0.9816	NA	1	8.3035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_1576798	23012	No terminal repeats	NA	32	15	0.9816	NA	3	24.6550	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_852666	4093	No terminal repeats	NA	8	11	0.9816	NA	0	9.0761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_466265	5153	No terminal repeats	NA	7	11	0.9816	NA	1	9.8542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_676722	7281	No terminal repeats	NA	13	11	0.9816	NA	3	13.3904	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1163520	5787	No terminal repeats	NA	5	11	0.9816	NA	1	6.6394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_446609	7209	No terminal repeats	NA	4	11	0.9816	NA	0	5.1486	Viruses;;;;;;
k141_2275236	6179	No terminal repeats	NA	10	11	0.9816	NA	1	13.3558	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_634526	4217	No terminal repeats	NA	12	11	0.9816	NA	0	15.6690	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_701651	4411	No terminal repeats	NA	15	15	0.9816	NA	0	20.5680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1948585	8149	No terminal repeats	NA	7	11	0.9816	NA	1	8.3692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_747998	3761	No terminal repeats	NA	5	11	0.9816	NA	3	6.7684	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1534552	4137	No terminal repeats	NA	8	11	0.9816	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_314286	9810	No terminal repeats	NA	14	11	0.9816	NA	2	22.8658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_785769	4363	No terminal repeats	NA	6	11	0.9816	NA	1	8.5260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_779813	6402	No terminal repeats	NA	6	11	0.9816	NA	1	10.1717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1146798	4479	No terminal repeats	NA	12	11	0.9815	NA	1	13.0804	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2014783	5373	No terminal repeats	NA	11	11	0.9815	NA	1	10.0621	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1868994	4301	No terminal repeats	NA	9	11	0.9815	NA	2	15.2700	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_871987	6382	No terminal repeats	NA	7	11	0.9815	NA	0	11.6256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1779501	3610	No terminal repeats	NA	5	11	0.9815	NA	0	5.1548	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_722615	5608	No terminal repeats	NA	8	11	0.9815	NA	1	11.8054	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1658656	4000	No terminal repeats	NA	6	11	0.9815	NA	2	9.9880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_33991	8024	No terminal repeats	NA	9	11	0.9815	NA	0	7.8994	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2278305	4840	No terminal repeats	NA	5	11	0.9815	NA	2	4.9170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2083581	6415	No terminal repeats	NA	6	11	0.9815	NA	2	10.2788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2341534	5610	No terminal repeats	NA	7	11	0.9815	NA	4	10.1207	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_312281	3802	No terminal repeats	NA	6	11	0.9815	NA	0	7.5717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_130273	5515	No terminal repeats	NA	14	11	0.9815	NA	1	10.8768	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_173543	5516	No terminal repeats	NA	7	11	0.9815	NA	1	8.4822	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2264345	4013	No terminal repeats	NA	7	11	0.9815	NA	1	10.1236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1355980	5959	No terminal repeats	NA	7	11	0.9815	NA	1	9.0946	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_492935	7098	No terminal repeats	NA	7	11	0.9815	NA	2	11.6999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1539879	9518	No terminal repeats	NA	12	11	0.9815	NA	0	8.4303	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_1365433	6635	No terminal repeats	NA	9	11	0.9815	NA	2	14.2563	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1114605	8000	No terminal repeats	NA	13	11	0.9815	NA	4	19.9816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2390534	4177	No terminal repeats	NA	6	11	0.9815	NA	0	7.7481	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1551357	3906	No terminal repeats	NA	7	11	0.9815	NA	0	9.7229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_242551	7062	No terminal repeats	NA	7	11	0.9815	NA	0	6.8710	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
k141_538293	4488	No terminal repeats	NA	7	11	0.9815	NA	0	8.3908	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_227101	4845	No terminal repeats	NA	5	11	0.9815	NA	0	5.1492	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_1939122	5402	No terminal repeats	NA	9	11	0.9814	NA	0	14.6233	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_503808	8559	No terminal repeats	NA	6	11	0.9814	NA	3	6.8731	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_1347081	26938	No terminal repeats	NA	39	11	0.9814	NA	3	42.8671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1131464	4432	No terminal repeats	NA	10	11	0.9814	NA	2	12.1555	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_390123	3676	No terminal repeats	NA	5	11	0.9814	NA	0	4.9963	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_710787	5356	No terminal repeats	NA	10	11	0.9814	NA	3	14.6250	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_836857	4880	No terminal repeats	NA	7	11	0.9814	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1170653	4333	No terminal repeats	NA	8	11	0.9814	NA	1	9.5071	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_609120	4281	No terminal repeats	NA	6	11	0.9814	NA	0	6.3705	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;
k141_631357	4867	No terminal repeats	NA	5	11	0.9814	NA	0	5.1527	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_2271417	4265	No terminal repeats	NA	10	11	0.9814	NA	0	9.2607	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_607000	8816	No terminal repeats	NA	19	11	0.9814	NA	0	10.5212	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1658060	9376	No terminal repeats	NA	13	11	0.9814	NA	2	21.5169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_2408503	57123	DTR	NA	69	11	0.9814	NA	4	93.8124	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_594379	4171	No terminal repeats	NA	10	11	0.9814	NA	0	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1110168	4942	No terminal repeats	NA	6	11	0.9814	NA	2	6.5219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_856968	9329	No terminal repeats	NA	8	11	0.9814	NA	4	13.6865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_811901	7082	No terminal repeats	NA	12	11	0.9814	NA	2	17.0524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2231827	5194	No terminal repeats	NA	14	11	0.9814	NA	3	17.3576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
