seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_83141	4405	No terminal repeats	NA	5	11	0.9775	NA	0	5.1337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_206819	4098	No terminal repeats	NA	5	11	0.9774	NA	3	5.9910	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_98601	4329	No terminal repeats	NA	6	11	0.9773	NA	1	6.6461	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_343108	7760	No terminal repeats	NA	10	11	0.9773	NA	0	13.0483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_324694	4343	No terminal repeats	NA	5	11	0.9772	NA	3	5.4788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_54650	8128	No terminal repeats	NA	9	11	0.9772	NA	1	13.0552	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae
k141_109079	3653	No terminal repeats	NA	6	11	0.9772	NA	2	4.5019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_68565	8172	No terminal repeats	NA	9	11	0.9772	NA	1	14.9648	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_115175	7078	No terminal repeats	NA	22	11	0.9772	NA	0	6.5662	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_357615	5212	No terminal repeats	NA	11	11	0.9771	NA	0	8.2260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_370231	4084	No terminal repeats	NA	7	11	0.9771	NA	0	5.9471	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_230462	4216	No terminal repeats	NA	13	11	0.9770	NA	0	9.5890	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_327798	5209	No terminal repeats	NA	9	11	0.9770	NA	1	10.0778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_261411	3718	No terminal repeats	NA	6	11	0.9770	NA	3	6.3568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_338509	9894	No terminal repeats	NA	15	11	0.9769	NA	4	13.0121	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_56494	6592	No terminal repeats	NA	10	11	0.9768	NA	3	12.4211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_106293	3896	No terminal repeats	NA	11	11	0.9767	NA	0	8.5263	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_167686	4902	No terminal repeats	NA	14	11	0.9767	NA	1	8.1205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_27026	5315	No terminal repeats	NA	18	11	0.9766	NA	0	7.5297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_115781	4659	No terminal repeats	NA	6	11	0.9766	NA	0	8.3120	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_91437	6867	No terminal repeats	NA	13	11	0.9765	NA	2	18.0603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_104710	3634	No terminal repeats	NA	5	11	0.9764	NA	0	6.4635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_28049	3599	No terminal repeats	NA	9	11	0.9764	NA	0	5.2111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_338471	4901	No terminal repeats	NA	10	11	0.9764	NA	1	15.1239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_280024	3857	No terminal repeats	NA	8	11	0.9763	NA	1	9.8561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_205642	5543	No terminal repeats	NA	11	11	0.9763	NA	0	7.2285	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_27159	6554	No terminal repeats	NA	11	11	0.9763	NA	1	13.2047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_175708	3935	No terminal repeats	NA	8	11	0.9763	NA	0	6.8568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_209704	4918	No terminal repeats	NA	6	11	0.9763	NA	0	5.8250	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_11794	9214	No terminal repeats	NA	11	11	0.9762	NA	3	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_267188	8812	No terminal repeats	NA	7	11	0.9762	NA	1	6.8455	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_328815	6137	No terminal repeats	NA	9	11	0.9762	NA	3	11.8762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_284636	4473	No terminal repeats	NA	5	11	0.9761	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_88932	5813	No terminal repeats	NA	9	11	0.9760	NA	0	6.3888	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_274859	4631	No terminal repeats	NA	8	11	0.9760	NA	0	7.9208	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_121375	5259	No terminal repeats	NA	13	11	0.9759	NA	2	10.6432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_78950	6132	No terminal repeats	NA	12	11	0.9759	NA	0	9.7288	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_303640	3788	No terminal repeats	NA	5	11	0.9759	NA	1	6.0200	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_25233	4306	No terminal repeats	NA	12	11	0.9759	NA	2	8.9715	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_365875	6175	No terminal repeats	NA	5	11	0.9758	NA	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_340524	9156	No terminal repeats	NA	26	11	0.9758	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_12684	7951	No terminal repeats	NA	11	11	0.9757	NA	1	12.8652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_134927	5434	No terminal repeats	NA	19	11	0.9756	NA	0	11.2454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_267609	4141	No terminal repeats	NA	6	11	0.9755	NA	0	4.6803	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_94679	3796	No terminal repeats	NA	9	11	0.9753	NA	0	6.2012	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_378302	6942	No terminal repeats	NA	8	11	0.9753	NA	3	5.5948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_74998	4710	No terminal repeats	NA	7	11	0.9752	NA	2	4.6925	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_115784	4190	No terminal repeats	NA	8	11	0.9752	NA	1	6.0855	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_114167	3972	No terminal repeats	NA	6	11	0.9751	NA	1	7.3089	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_214551	4262	No terminal repeats	NA	7	11	0.9751	NA	0	6.6044	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_62527	3790	No terminal repeats	NA	5	11	0.9751	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_6378	6474	No terminal repeats	NA	11	11	0.9751	NA	3	11.1427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_362700	4743	No terminal repeats	NA	10	11	0.9750	NA	0	4.4981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_341129	4997	No terminal repeats	NA	6	11	0.9750	NA	0	6.8355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_169678	4726	No terminal repeats	NA	11	11	0.9749	NA	0	10.4981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_274354	7342	No terminal repeats	NA	18	11	0.9748	NA	0	9.2940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_319115	9259	No terminal repeats	NA	11	11	0.9747	NA	1	9.6605	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_312423	8397	No terminal repeats	NA	14	11	0.9746	NA	4	9.3761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_317765	3801	No terminal repeats	NA	7	11	0.9746	NA	1	6.2982	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_200846	5110	No terminal repeats	NA	14	11	0.9744	NA	0	7.2079	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_377318	8832	No terminal repeats	NA	11	11	0.9743	NA	1	11.4762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_58388	3618	No terminal repeats	NA	5	11	0.9741	NA	1	4.7232	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_154490	3612	No terminal repeats	NA	8	11	0.9741	NA	1	11.3043	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_240875	6531	No terminal repeats	NA	11	11	0.9740	NA	2	10.5131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_218805	5842	No terminal repeats	NA	7	11	0.9740	NA	1	6.9457	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_275290	4632	No terminal repeats	NA	7	11	0.9740	NA	3	7.9971	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_133664	4298	No terminal repeats	NA	5	11	0.9739	NA	1	4.5252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_137276	3933	No terminal repeats	NA	6	11	0.9739	NA	3	6.5364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_231023	5315	No terminal repeats	NA	10	11	0.9738	NA	0	13.3080	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_55142	4527	No terminal repeats	NA	6	11	0.9737	NA	0	6.4014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_125736	5646	No terminal repeats	NA	10	11	0.9737	NA	2	12.5013	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_106206	4419	No terminal repeats	NA	5	11	0.9737	NA	0	4.6141	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_70468	3626	No terminal repeats	NA	7	11	0.9736	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_80864	3830	No terminal repeats	NA	8	11	0.9736	NA	0	5.1343	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_73619	6541	No terminal repeats	NA	12	11	0.9735	NA	1	6.7359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_198637	4332	No terminal repeats	NA	8	11	0.9735	NA	4	9.0778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_4819	9752	No terminal repeats	NA	5	11	0.9734	NA	0	2.9529	Unclassified
k141_10428	8534	No terminal repeats	NA	8	11	0.9734	NA	0	10.6727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_165558	5286	No terminal repeats	NA	10	11	0.9733	NA	1	9.4244	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_138544	8351	No terminal repeats	NA	22	11	0.9731	NA	0	8.2042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_74094	3518	No terminal repeats	NA	10	11	0.9731	NA	0	5.1139	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
k141_298199	3560	No terminal repeats	NA	8	11	0.9731	NA	0	4.9637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_268274	5802	No terminal repeats	NA	12	11	0.9731	NA	0	14.8578	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_30498	6730	No terminal repeats	NA	12	11	0.9730	NA	5	15.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_34298	9058	No terminal repeats	NA	13	11	0.9729	NA	2	14.7068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_144500	4611	No terminal repeats	NA	12	11	0.9729	NA	0	9.5083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
k141_199130	7316	No terminal repeats	NA	6	11	0.9727	NA	2	7.1053	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_222	4823	No terminal repeats	NA	5	11	0.9726	NA	0	4.1890	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_383416	5979	No terminal repeats	NA	9	11	0.9726	NA	0	10.5056	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_324939	4171	No terminal repeats	NA	6	11	0.9725	NA	2	8.3903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
k141_48429	4998	No terminal repeats	NA	12	11	0.9725	NA	0	8.9893	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_32112	5554	No terminal repeats	NA	9	11	0.9725	NA	4	9.1120	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_230406	6237	No terminal repeats	NA	15	11	0.9725	NA	0	13.1302	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_179694	4917	No terminal repeats	NA	6	11	0.9724	NA	0	4.5564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_40853	3858	No terminal repeats	NA	7	11	0.9723	NA	4	6.8520	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_341385	7226	No terminal repeats	NA	12	11	0.9723	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_236485	7873	No terminal repeats	NA	14	11	0.9723	NA	0	16.6947	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_161491	4185	No terminal repeats	NA	12	11	0.9723	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_5145	5923	No terminal repeats	NA	10	11	0.9721	NA	0	7.5272	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_157228	48514	No terminal repeats	NA	61	11	0.9721	NA	19	76.9682	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_25515	6884	No terminal repeats	NA	15	11	0.9720	NA	1	8.5571	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_144388	5290	No terminal repeats	NA	12	11	0.9720	NA	0	5.1514	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_91211	4841	No terminal repeats	NA	8	11	0.9720	NA	1	7.5076	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_191644	7401	No terminal repeats	NA	9	11	0.9719	NA	0	4.0180	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_244744	5836	No terminal repeats	NA	15	11	0.9719	NA	0	6.8577	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_274565	3742	No terminal repeats	NA	5	11	0.9719	NA	0	2.9498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_82615	7023	No terminal repeats	NA	10	11	0.9718	NA	0	4.3026	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_138001	5218	No terminal repeats	NA	5	11	0.9718	NA	1	3.3116	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_277631	3564	No terminal repeats	NA	6	11	0.9718	NA	1	4.9186	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_46024	5682	No terminal repeats	NA	8	11	0.9710	NA	1	8.1234	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_338426	5410	No terminal repeats	NA	9	11	0.9710	NA	0	3.2096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_378361	32753	No terminal repeats	NA	57	11	0.9708	NA	8	38.1738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_101416	4194	No terminal repeats	NA	9	11	0.9707	NA	1	4.6617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_274098	3930	No terminal repeats	NA	8	11	0.9707	NA	0	4.4379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_109246	3509	No terminal repeats	NA	7	11	0.9706	NA	1	4.9553	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_292076	4956	No terminal repeats	NA	10	11	0.9706	NA	0	3.0593	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_236845	4901	No terminal repeats	NA	8	11	0.9705	NA	1	9.9764	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_210432	3699	No terminal repeats	NA	9	11	0.9705	NA	1	6.9909	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_162172	6397	No terminal repeats	NA	10	11	0.9705	NA	0	3.9968	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_273229	3632	No terminal repeats	NA	6	11	0.9705	NA	1	6.8027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_283110	3639	No terminal repeats	NA	6	11	0.9701	NA	0	5.7924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_230397	4150	No terminal repeats	NA	5	11	0.9701	NA	0	4.4417	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_230888	8140	No terminal repeats	NA	9	11	0.9701	NA	0	12.9576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_336111	3916	No terminal repeats	NA	8	11	0.9701	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_83041	5794	No terminal repeats	NA	6	11	0.9699	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_229644	3802	No terminal repeats	NA	8	11	0.9698	NA	1	7.9857	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_243587	3526	No terminal repeats	NA	5	11	0.9697	NA	1	4.5722	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_111514	8013	No terminal repeats	NA	13	11	0.9697	NA	0	3.6618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_122007	3991	No terminal repeats	NA	6	11	0.9696	NA	1	7.7323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_359974	5271	No terminal repeats	NA	10	11	0.9696	NA	2	9.8623	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_194556	48890	No terminal repeats	NA	60	11	0.9695	NA	5	56.5291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_275977	3516	No terminal repeats	NA	6	11	0.9694	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_166153	4455	No terminal repeats	NA	9	11	0.9694	NA	1	6.3476	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_173442	8109	No terminal repeats	NA	20	11	0.9694	NA	0	4.7190	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_316834	4443	No terminal repeats	NA	6	11	0.9693	NA	2	9.1334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_229585	7980	No terminal repeats	NA	10	11	0.9693	NA	0	14.5960	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_238297	5087	No terminal repeats	NA	9	11	0.9692	NA	0	5.9401	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_206473	3923	No terminal repeats	NA	5	11	0.9692	NA	2	6.2419	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_219607	4869	No terminal repeats	NA	5	11	0.9692	NA	0	6.8364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_151544	3987	No terminal repeats	NA	6	11	0.9689	NA	2	4.0101	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_229429	4833	No terminal repeats	NA	9	11	0.9688	NA	2	6.1232	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_62604	3524	No terminal repeats	NA	11	11	0.9687	NA	1	4.8233	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_159821	4080	No terminal repeats	NA	5	11	0.9686	NA	3	5.6616	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_176270	4527	No terminal repeats	NA	4	11	0.9686	NA	0	3.4366	Viruses
k141_195341	6978	No terminal repeats	NA	8	11	0.9679	NA	2	9.7889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_198054	4369	No terminal repeats	NA	8	11	0.9678	NA	1	5.2912	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_243324	6835	No terminal repeats	NA	18	11	0.9677	NA	0	3.9039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_128292	4808	No terminal repeats	NA	12	11	0.9676	NA	2	6.3669	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_377669	3837	No terminal repeats	NA	9	11	0.9676	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_249473	3796	No terminal repeats	NA	5	11	0.9675	NA	2	3.1052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_142663	5407	No terminal repeats	NA	8	11	0.9675	NA	1	5.3322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_175654	3574	No terminal repeats	NA	5	11	0.9674	NA	1	7.9755	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_274983	5262	No terminal repeats	NA	9	11	0.9673	NA	1	7.9044	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_274169	4009	No terminal repeats	NA	6	11	0.9672	NA	3	5.6096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_226090	3386	No terminal repeats	NA	2	11	0.9672	NA	1	2.5576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_159304	9393	No terminal repeats	NA	24	11	0.9672	NA	2	15.8141	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_8744	3511	No terminal repeats	NA	5	11	0.9671	NA	0	3.7337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_276796	3685	No terminal repeats	NA	8	11	0.9671	NA	0	4.4731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_46210	6388	No terminal repeats	NA	9	11	0.9667	NA	0	11.1051	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_352156	3730	No terminal repeats	NA	11	11	0.9665	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_298907	5848	No terminal repeats	NA	8	11	0.9664	NA	1	9.2697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_145584	9750	No terminal repeats	NA	20	11	0.9663	NA	0	11.3048	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_312103	5146	No terminal repeats	NA	6	11	0.9661	NA	2	6.2801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_261394	4990	No terminal repeats	NA	4	11	0.9660	NA	1	4.2295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_146682	9928	No terminal repeats	NA	10	11	0.9657	NA	0	12.9632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_145475	5927	No terminal repeats	NA	10	11	0.9657	NA	0	6.0059	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_235865	4172	No terminal repeats	NA	6	11	0.9654	NA	2	4.6371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_347709	5517	No terminal repeats	NA	10	11	0.9652	NA	0	6.4111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_12817	8080	No terminal repeats	NA	7	11	0.9652	NA	1	5.1527	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
k141_323781	4678	No terminal repeats	NA	7	11	0.9651	NA	1	4.5322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_258978	6424	No terminal repeats	NA	7	11	0.9651	NA	1	4.1088	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_315909	4421	No terminal repeats	NA	5	11	0.9651	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_164350	5089	No terminal repeats	NA	9	11	0.9649	NA	1	6.3815	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_292296	3885	No terminal repeats	NA	6	11	0.9649	NA	0	7.4141	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_381405	3770	No terminal repeats	NA	7	11	0.9649	NA	0	5.8512	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
k141_249464	3539	No terminal repeats	NA	7	11	0.9646	NA	0	3.0437	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
k141_51630	3762	No terminal repeats	NA	9	11	0.9646	NA	0	3.1983	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
k141_2518	4199	No terminal repeats	NA	7	11	0.9644	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
